nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,n_nodes,n_edges,seed,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,aba_elapsed,ranking_elapsed,num_edges_est,best_model,best_I
4,1.0,0.0,0.4444,0.0,0.0,,7.0,17.0,6,6,7166,5.694519996643066,24.593732118606567,True,refined_indep_facts,arrows_sum,0.08447909355163574,0.0035674571990966797,4,"frozenset({(0, 2), (1, 2), (5, 1), (5, 2)})",2.0
1,1.0,0.0,0.1111,0.0,0.0,,6.0,16.0,6,6,7166,5.694519996643066,24.593732118606567,True,refined_indep_facts,arrows_mean,0.08447909355163574,0.003597259521484375,1,"frozenset({(4, 5)})",0.5000000178198534
5,0.0,0.8333,0.0,1.0,0.8333,0.9091,1.0,1.0,6,6,1428,5.694519996643066,24.842284440994263,True,original,original,1.1599342823028564,0.22254133224487305,5,"frozenset({(1, 2), (0, 4), (5, 1), (4, 5), (5, 3)})",58.552597086501805
5,0.0,0.8333,0.0,1.0,0.8333,0.9091,1.0,1.0,6,6,1428,5.694519996643066,24.842284440994263,True,original,refined_indep_facts,1.1599342823028564,0.08989810943603516,5,"frozenset({(1, 2), (0, 4), (5, 1), (4, 5), (5, 3)})",7.711857357663126
8,0.625,0.5,0.5556,0.375,0.5,0.4286,6.0,13.0,6,6,1428,5.694519996643066,24.842284440994263,True,original,arrows_sum,1.1599342823028564,0.0026209354400634766,8,"frozenset({(4, 0), (1, 2), (5, 4), (2, 0), (5, 1), (1, 0), (5, 0), (5, 3)})",4.000067499258954
7,0.4286,0.6667,0.3333,0.5714,0.6667,0.6154,4.0,12.0,6,6,1428,5.694519996643066,24.842284440994263,True,original,arrows_mean,1.1599342823028564,0.002683401107788086,7,"frozenset({(1, 2), (0, 4), (3, 4), (5, 4), (5, 1), (5, 0), (5, 3)})",0.5000429464938175
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,5.0,24.0,6,6,1428,5.694519996643066,24.842284440994263,True,refined_indep_facts,original,0.06511807441711426,0.33350229263305664,4,"frozenset({(5, 3), (5, 4), (4, 0), (1, 5)})",39.3819539627745
2,1.0,0.0,0.2222,0.0,0.0,,6.0,23.0,6,6,1428,5.694519996643066,24.842284440994263,True,refined_indep_facts,refined_indep_facts,0.06511807441711426,0.14194393157958984,2,"frozenset({(4, 0), (2, 1)})",8.694423934999078
4,0.0,0.6667,0.0,1.0,0.6667,0.8,2.0,4.0,6,6,1428,5.694519996643066,24.842284440994263,True,refined_indep_facts,arrows_sum,0.06511807441711426,0.004386425018310547,4,"frozenset({(5, 3), (4, 5), (1, 2), (0, 4)})",2.000135592835464
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,12.0,6,6,1428,5.694519996643066,24.842284440994263,True,refined_indep_facts,arrows_mean,0.06511807441711426,0.00442814826965332,1,"frozenset({(1, 2)})",0.5000859184560973
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,15.0,6,6,8328,5.694519996643066,24.77648615837097,True,original,original,0.06405472755432129,0.017195701599121094,5,"frozenset({(4, 0), (3, 1), (4, 2), (4, 5), (3, 2)})",42.06322551888542
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,15.0,6,6,8328,5.694519996643066,24.77648615837097,True,original,refined_indep_facts,0.06405472755432129,0.007368326187133789,5,"frozenset({(4, 0), (3, 1), (4, 2), (4, 5), (3, 2)})",6.189521349577599
5,0.0,0.8333,0.0,1.0,0.8333,0.9091,1.0,3.0,6,6,8328,5.694519996643066,24.77648615837097,True,original,arrows_sum,0.06405472755432129,0.0004436969757080078,5,"frozenset({(0, 4), (4, 2), (4, 5), (3, 2), (1, 3)})",2.4999707564084
5,0.0,0.8333,0.0,1.0,0.8333,0.9091,1.0,3.0,6,6,8328,5.694519996643066,24.77648615837097,True,original,arrows_mean,0.06405472755432129,0.00041937828063964844,5,"frozenset({(0, 4), (4, 2), (4, 5), (3, 2), (1, 3)})",0.49999415128168
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,15.0,6,6,8328,5.694519996643066,24.77648615837097,True,refined_indep_facts,original,0.05785965919494629,0.2995002269744873,5,"frozenset({(4, 0), (3, 1), (4, 2), (4, 5), (3, 2)})",42.06322551888542
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,15.0,6,6,8328,5.694519996643066,24.77648615837097,True,refined_indep_facts,refined_indep_facts,0.05785965919494629,0.13852190971374512,5,"frozenset({(4, 0), (3, 1), (4, 2), (4, 5), (3, 2)})",6.189521349577599
5,0.0,0.8333,0.0,1.0,0.8333,0.9091,1.0,3.0,6,6,8328,5.694519996643066,24.77648615837097,True,refined_indep_facts,arrows_sum,0.05785965919494629,0.005261421203613281,5,"frozenset({(0, 4), (4, 2), (4, 5), (3, 2), (1, 3)})",2.4999707564084
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,14.0,6,6,8328,5.694519996643066,24.77648615837097,True,refined_indep_facts,arrows_mean,0.05785965919494629,0.005420684814453125,1,"frozenset({(0, 4)})",0.5000275821462375
4,0.25,0.5,0.1111,0.75,0.5,0.6,3.0,5.0,6,6,8289,5.694519996643066,24.83407711982727,True,original,original,0.17419743537902832,0.0042285919189453125,4,"frozenset({(3, 1), (4, 0), (2, 0), (2, 1)})",15.193372027587946
4,0.25,0.5,0.1111,0.75,0.5,0.6,3.0,5.0,6,6,8289,5.694519996643066,24.83407711982727,True,original,refined_indep_facts,0.17419743537902832,0.002233743667602539,4,"frozenset({(3, 1), (4, 0), (2, 0), (2, 1)})",4.159189659935015
5,0.2,0.6667,0.1111,0.8,0.6667,0.7273,2.0,4.0,6,6,8289,5.694519996643066,24.83407711982727,True,original,arrows_sum,0.17419743537902832,0.00025463104248046875,5,"frozenset({(4, 0), (2, 1), (3, 1), (2, 0), (5, 0)})",2.500621748729764
5,0.2,0.6667,0.1111,0.8,0.6667,0.7273,2.0,4.0,6,6,8289,5.694519996643066,24.83407711982727,True,original,arrows_mean,0.17419743537902832,0.00023031234741210938,5,"frozenset({(4, 0), (2, 1), (3, 1), (2, 0), (5, 0)})",0.5001243497459529
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,14.0,6,6,8289,5.694519996643066,24.83407711982727,True,refined_indep_facts,original,0.05024290084838867,0.023555994033813477,3,"frozenset({(3, 1), (0, 4), (2, 1)})",13.96170323763171
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,12.0,6,6,8289,5.694519996643066,24.83407711982727,True,refined_indep_facts,refined_indep_facts,0.05024290084838867,0.0170285701751709,2,"frozenset({(4, 0), (1, 2)})",4.800074636285491
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,4.0,8.0,6,6,8289,5.694519996643066,24.83407711982727,True,refined_indep_facts,arrows_sum,0.05024290084838867,0.0009284019470214844,3,"frozenset({(3, 1), (4, 0), (2, 1)})",1.5002699570752176
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,10.0,6,6,8289,5.694519996643066,24.83407711982727,True,refined_indep_facts,arrows_mean,0.05024290084838867,0.0009152889251708984,1,"frozenset({(4, 0)})",0.500175905827522
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,4.0,14.0,6,6,5978,5.694519996643066,24.709247589111328,True,original,original,0.8557090759277344,0.1435563564300537,5,"frozenset({(4, 0), (1, 2), (4, 2), (4, 5), (0, 5)})",30.320438402577306
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,4.0,14.0,6,6,5978,5.694519996643066,24.709247589111328,True,original,refined_indep_facts,0.8557090759277344,0.07476425170898438,5,"frozenset({(4, 0), (1, 2), (4, 2), (4, 5), (0, 5)})",5.953939375008869
9,0.5556,0.6667,0.5556,0.4444,0.6667,0.5333,5.0,11.0,6,6,5978,5.694519996643066,24.709247589111328,True,original,arrows_sum,0.8557090759277344,0.003010272979736328,9,"frozenset({(1, 2), (4, 0), (2, 0), (4, 2), (3, 0), (4, 5), (5, 0), (1, 0), (3, 5)})",4.500553777008348
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,13.0,6,6,5978,5.694519996643066,24.709247589111328,True,original,arrows_mean,0.8557090759277344,0.0028929710388183594,5,"frozenset({(4, 0), (1, 2), (4, 2), (4, 5), (5, 0)})",0.5000934939495132
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,13.0,6,6,5978,5.694519996643066,24.709247589111328,True,refined_indep_facts,original,0.0703282356262207,0.24281692504882812,4,"frozenset({(4, 5), (4, 0), (4, 2), (0, 5)})",27.099883603747564
4,0.25,0.5,0.1111,0.75,0.5,0.6,3.0,10.0,6,6,5978,5.694519996643066,24.709247589111328,True,refined_indep_facts,refined_indep_facts,0.0703282356262207,0.1376934051513672,4,"frozenset({(4, 0), (5, 4), (1, 2), (5, 0)})",7.316215534144582
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,16.0,6,6,5978,5.694519996643066,24.709247589111328,True,refined_indep_facts,arrows_sum,0.0703282356262207,0.009145736694335938,4,"frozenset({(4, 0), (4, 5), (1, 2), (5, 0)})",2.0003421065121776
1,1.0,0.0,0.1111,0.0,0.0,,6.0,14.0,6,6,5978,5.694519996643066,24.709247589111328,True,refined_indep_facts,arrows_mean,0.0703282356262207,0.005847930908203125,1,"frozenset({(1, 2)})",0.5001271281676243
5,0.2,0.6667,0.1111,0.8,0.6667,0.7273,2.0,7.0,6,6,5511,5.694519996643066,24.910932540893555,True,original,original,0.10809063911437988,0.0130462646484375,5,"frozenset({(1, 4), (2, 3), (0, 2), (5, 0), (5, 3)})",22.167533143294214
5,0.2,0.6667,0.1111,0.8,0.6667,0.7273,2.0,7.0,6,6,5511,5.694519996643066,24.910932540893555,True,original,refined_indep_facts,0.10809063911437988,0.006171464920043945,5,"frozenset({(1, 4), (2, 3), (0, 2), (5, 0), (5, 3)})",3.9633489527482646
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,13.0,6,6,5511,5.694519996643066,24.910932540893555,True,original,arrows_sum,0.10809063911437988,0.00044536590576171875,5,"frozenset({(2, 0), (2, 3), (0, 5), (5, 3), (4, 1)})",2.5000106943599745
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,13.0,6,6,5511,5.694519996643066,24.910932540893555,True,original,arrows_mean,0.10809063911437988,0.0004146099090576172,5,"frozenset({(2, 0), (2, 3), (0, 5), (5, 3), (4, 1)})",0.5000021388719949
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,17.0,6,6,5511,5.694519996643066,24.910932540893555,True,refined_indep_facts,original,0.07105422019958496,0.13569879531860352,4,"frozenset({(2, 3), (2, 0), (0, 5), (4, 1)})",18.58401786935773
2,1.0,0.0,0.2222,0.0,0.0,,6.0,19.0,6,6,5511,5.694519996643066,24.910932540893555,True,refined_indep_facts,refined_indep_facts,0.07105422019958496,0.08502459526062012,2,"frozenset({(5, 0), (4, 1)})",4.280189083032043
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,17.0,6,6,5511,5.694519996643066,24.910932540893555,True,refined_indep_facts,arrows_sum,0.07105422019958496,0.004979133605957031,4,"frozenset({(2, 3), (2, 0), (0, 5), (4, 1)})",2.0000393121139606
1,1.0,0.0,0.1111,0.0,0.0,,6.0,20.0,6,6,5511,5.694519996643066,24.910932540893555,True,refined_indep_facts,arrows_mean,0.07105422019958496,0.004347324371337891,1,"frozenset({(2, 0)})",0.500029165565437
6,0.3333,0.6667,0.2222,0.6667,0.6667,0.6667,2.0,14.0,6,6,5864,5.694519996643066,24.731797695159912,True,original,original,1.5644047260284424,0.9760057926177979,6,"frozenset({(4, 0), (4, 3), (2, 0), (4, 5), (5, 0), (4, 1)})",47.974918376355205
6,0.3333,0.6667,0.2222,0.6667,0.6667,0.6667,2.0,14.0,6,6,5864,5.694519996643066,24.731797695159912,True,original,refined_indep_facts,1.5644047260284424,0.41332578659057617,6,"frozenset({(4, 0), (4, 3), (2, 0), (4, 5), (5, 0), (4, 1)})",6.804859631710085
10,0.7,0.5,0.7778,0.3,0.5,0.375,7.0,20.0,6,6,5864,5.694519996643066,24.731797695159912,True,original,arrows_sum,1.5644047260284424,0.01283717155456543,10,"frozenset({(4, 0), (4, 3), (1, 5), (2, 0), (1, 4), (3, 0), (4, 5), (5, 0), (1, 0), (3, 5)})",4.998177845251026
7,0.5714,0.5,0.4444,0.4286,0.5,0.4615,5.0,13.0,6,6,5864,5.694519996643066,24.731797695159912,True,original,arrows_mean,1.5644047260284424,0.012844562530517578,7,"frozenset({(4, 3), (5, 4), (2, 0), (5, 1), (1, 4), (3, 0), (5, 0)})",0.5000569707493016
4,0.0,0.6667,0.0,1.0,0.6667,0.8,2.0,4.0,6,6,5864,5.694519996643066,24.731797695159912,True,refined_indep_facts,original,0.07676172256469727,0.2145369052886963,4,"frozenset({(0, 2), (5, 4), (4, 1), (4, 3)})",29.167017212961284
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,4.0,15.0,6,6,5864,5.694519996643066,24.731797695159912,True,refined_indep_facts,refined_indep_facts,0.07676172256469727,0.09965229034423828,3,"frozenset({(5, 4), (2, 0), (4, 1)})",10.471804571989255
4,0.0,0.6667,0.0,1.0,0.6667,0.8,2.0,4.0,6,6,5864,5.694519996643066,24.731797695159912,True,refined_indep_facts,arrows_sum,0.07676172256469727,0.0035669803619384766,4,"frozenset({(0, 2), (5, 4), (4, 1), (4, 3)})",1.9995797966772213
1,1.0,0.0,0.1111,0.0,0.0,,6.0,23.0,6,6,5864,5.694519996643066,24.731797695159912,True,refined_indep_facts,arrows_mean,0.07676172256469727,0.0035550594329833984,1,"frozenset({(1, 4)})",0.500338105070843
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,4.0,15.0,6,6,606,5.694519996643066,24.58681297302246,True,original,original,2.4365739822387695,24.417032718658447,6,"frozenset({(3, 1), (2, 0), (5, 1), (5, 0), (3, 2), (5, 2)})",36.060503786529296
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,4.0,15.0,6,6,606,5.694519996643066,24.58681297302246,True,original,refined_indep_facts,2.4365739822387695,10.471180200576782,6,"frozenset({(3, 1), (2, 0), (5, 1), (5, 0), (3, 2), (5, 2)})",3.93020507111723
13,0.7692,0.5,1.1111,0.2308,0.5,0.3158,10.0,13.0,6,6,606,5.694519996643066,24.58681297302246,True,original,arrows_sum,2.4365739822387695,0.42231297492980957,13,"frozenset({(1, 2), (4, 0), (3, 1), (5, 4), (5, 1), (4, 2), (3, 0), (0, 2), (5, 0), (1, 0), (3, 2), (4, 1), (5, 2)})",6.500003981971364
9,0.6667,0.5,0.6667,0.3333,0.5,0.4,7.0,10.0,6,6,606,5.694519996643066,24.58681297302246,True,original,arrows_mean,2.4365739822387695,0.45871496200561523,9,"frozenset({(1, 2), (3, 1), (5, 4), (5, 1), (4, 2), (0, 2), (5, 0), (1, 0), (5, 2)})",0.5000033008052834
4,0.25,0.5,0.1111,0.75,0.5,0.6,3.0,10.0,6,6,606,5.694519996643066,24.58681297302246,True,refined_indep_facts,original,0.08214187622070312,0.357252836227417,4,"frozenset({(0, 2), (5, 0), (5, 1), (5, 2)})",20.588171789632348
2,1.0,0.0,0.2222,0.0,0.0,,6.0,18.0,6,6,606,5.694519996643066,24.58681297302246,True,refined_indep_facts,refined_indep_facts,0.08214187622070312,0.16803693771362305,2,"frozenset({(2, 0), (5, 1)})",7.0572046564367685
4,0.25,0.5,0.1111,0.75,0.5,0.6,3.0,11.0,6,6,606,5.694519996643066,24.58681297302246,True,refined_indep_facts,arrows_sum,0.08214187622070312,0.007419109344482422,4,"frozenset({(0, 2), (1, 3), (0, 5), (5, 2)})",2.00002435684564
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,13.0,6,6,606,5.694519996643066,24.58681297302246,True,refined_indep_facts,arrows_mean,0.08214187622070312,0.0067424774169921875,1,"frozenset({(1, 3)})",0.5000079714272728
6,0.3333,0.6667,0.2222,0.6667,0.6667,0.6667,2.0,12.0,6,6,1933,5.694519996643066,24.64099907875061,True,original,original,1.9147415161132812,0.8572235107421875,6,"frozenset({(0, 4), (1, 5), (2, 0), (4, 5), (2, 5), (3, 5)})",39.17776913088618
6,0.3333,0.6667,0.2222,0.6667,0.6667,0.6667,2.0,12.0,6,6,1933,5.694519996643066,24.64099907875061,True,original,refined_indep_facts,1.9147415161132812,0.4171321392059326,6,"frozenset({(0, 4), (1, 5), (2, 0), (4, 5), (2, 5), (3, 5)})",6.009977410530536
9,0.7778,0.3333,0.7778,0.2222,0.3333,0.2667,7.0,26.0,6,6,1933,5.694519996643066,24.64099907875061,True,original,arrows_sum,1.9147415161132812,0.013082742691040039,9,"frozenset({(4, 0), (1, 5), (3, 1), (4, 2), (0, 2), (4, 5), (0, 5), (2, 5), (3, 5)})",4.500911479639043
8,0.625,0.5,0.5556,0.375,0.5,0.4286,5.0,20.0,6,6,1933,5.694519996643066,24.64099907875061,True,original,arrows_mean,1.9147415161132812,0.013084173202514648,8,"frozenset({(4, 0), (1, 5), (3, 1), (2, 0), (4, 5), (0, 5), (2, 5), (3, 5)})",0.5001088790466687
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,5.0,22.0,6,6,1933,5.694519996643066,24.64099907875061,True,refined_indep_facts,original,0.08772134780883789,0.12564563751220703,2,"frozenset({(4, 5), (4, 0)})",9.265999397030862
2,0.0,0.3333,0.0,1.0,0.3333,0.5,4.0,13.0,6,6,1933,5.694519996643066,24.64099907875061,True,refined_indep_facts,refined_indep_facts,0.08772134780883789,0.06078457832336426,2,"frozenset({(2, 0), (5, 1)})",11.023026635339951
2,1.0,0.0,0.2222,0.0,0.0,,6.0,24.0,6,6,1933,5.694519996643066,24.64099907875061,True,refined_indep_facts,arrows_sum,0.08772134780883789,0.0025420188903808594,2,"frozenset({(4, 0), (1, 5)})",1.0001808348227992
1,1.0,0.0,0.1111,0.0,0.0,,6.0,23.0,6,6,1933,5.694519996643066,24.64099907875061,True,refined_indep_facts,arrows_mean,0.08772134780883789,0.0018541812896728516,1,"frozenset({(3, 5)})",0.5001405160914763
7,0.2857,0.8333,0.2222,0.7143,0.8333,0.7692,2.0,10.0,6,6,6071,5.694519996643066,24.323182821273804,True,original,original,3.369178295135498,11.230804681777954,7,"frozenset({(4, 0), (3, 1), (5, 1), (4, 2), (2, 3), (5, 0), (5, 3)})",34.349980100555605
7,0.2857,0.8333,0.2222,0.7143,0.8333,0.7692,2.0,10.0,6,6,6071,5.694519996643066,24.323182821273804,True,original,refined_indep_facts,3.369178295135498,5.396082401275635,7,"frozenset({(4, 0), (3, 1), (5, 1), (4, 2), (2, 3), (5, 0), (5, 3)})",3.908513649278894
13,0.6923,0.6667,1.0,0.3077,0.6667,0.4211,9.0,17.0,6,6,6071,5.694519996643066,24.323182821273804,True,original,arrows_sum,3.369178295135498,0.12857651710510254,13,"frozenset({(2, 4), (4, 0), (2, 1), (4, 3), (3, 1), (2, 0), (5, 1), (3, 0), (2, 3), (1, 0), (5, 0), (5, 3), (4, 1)})",6.4999979122017875
8,0.625,0.5,0.5556,0.375,0.5,0.4286,6.0,13.0,6,6,6071,5.694519996643066,24.323182821273804,True,original,arrows_mean,3.369178295135498,0.13022398948669434,8,"frozenset({(4, 0), (2, 1), (2, 0), (5, 1), (4, 2), (3, 0), (2, 3), (1, 3)})",0.500000223044226
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,21.0,6,6,6071,5.694519996643066,24.323182821273804,True,refined_indep_facts,original,0.08762550354003906,0.3880302906036377,4,"frozenset({(3, 2), (5, 0), (2, 4), (1, 5)})",19.765503330821154
2,1.0,0.0,0.2222,0.0,0.0,,6.0,25.0,6,6,6071,5.694519996643066,24.323182821273804,True,refined_indep_facts,refined_indep_facts,0.08762550354003906,0.2009289264678955,2,"frozenset({(2, 4), (5, 1)})",10.09459611760688
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,21.0,6,6,6071,5.694519996643066,24.323182821273804,True,refined_indep_facts,arrows_sum,0.08762550354003906,0.0057566165924072266,4,"frozenset({(3, 2), (5, 0), (2, 4), (1, 5)})",2.0000002365824416
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,14.0,6,6,6071,5.694519996643066,24.323182821273804,True,refined_indep_facts,arrows_mean,0.08762550354003906,0.005780458450317383,1,"frozenset({(1, 5)})",0.5000002365824414
8,0.75,0.3333,0.6667,0.25,0.3333,0.2857,7.0,19.0,6,6,5504,5.694519996643066,24.858543157577515,True,original,original,4.1384196281433105,59.773046016693115,8,"frozenset({(0, 1), (4, 0), (4, 3), (0, 3), (2, 3), (5, 0), (5, 3), (5, 2)})",42.45624314193748
8,0.75,0.3333,0.6667,0.25,0.3333,0.2857,7.0,19.0,6,6,5504,5.694519996643066,24.858543157577515,True,original,refined_indep_facts,4.1384196281433105,23.38813591003418,8,"frozenset({(0, 1), (4, 0), (4, 3), (0, 3), (2, 3), (5, 0), (5, 3), (5, 2)})",3.0444279293579726
14,0.8571,0.3333,1.3333,0.1429,0.3333,0.2,12.0,24.0,6,6,5504,5.694519996643066,24.858543157577515,True,original,arrows_sum,4.1384196281433105,0.8330788612365723,14,"frozenset({(0, 1), (1, 3), (4, 0), (2, 1), (4, 3), (0, 3), (2, 0), (5, 1), (2, 3), (4, 5), (5, 0), (5, 3), (2, 5), (4, 1)})",6.999345578719355
8,0.75,0.3333,0.6667,0.25,0.3333,0.2857,8.0,19.0,6,6,5504,5.694519996643066,24.858543157577515,True,original,arrows_mean,4.1384196281433105,0.823052167892456,8,"frozenset({(0, 1), (4, 0), (0, 3), (2, 3), (5, 0), (5, 3), (1, 3), (5, 2)})",0.500028244063093
4,0.25,0.5,0.1111,0.75,0.5,0.6,3.0,12.0,6,6,5504,5.694519996643066,24.858543157577515,True,refined_indep_facts,original,0.07473492622375488,0.1541745662689209,4,"frozenset({(0, 1), (5, 3), (5, 0), (3, 2)})",32.97029291460746
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,20.0,6,6,5504,5.694519996643066,24.858543157577515,True,refined_indep_facts,refined_indep_facts,0.07473492622375488,0.0640568733215332,3,"frozenset({(0, 1), (2, 3), (0, 5)})",6.510441698896956
4,0.25,0.5,0.1111,0.75,0.5,0.6,3.0,11.0,6,6,5504,5.694519996643066,24.858543157577515,True,refined_indep_facts,arrows_sum,0.07473492622375488,0.0024170875549316406,4,"frozenset({(0, 1), (5, 0), (2, 3), (3, 5)})",2.0000175860026834
1,1.0,0.0,0.1111,0.0,0.0,,6.0,23.0,6,6,5504,5.694519996643066,24.858543157577515,True,refined_indep_facts,arrows_mean,0.07473492622375488,0.0024313926696777344,1,"frozenset({(2, 3)})",0.5000816285945802
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,14.0,6,6,5163,5.694519996643066,24.870617151260376,True,original,original,0.3182039260864258,0.013703584671020508,5,"frozenset({(1, 5), (3, 0), (2, 3), (5, 0), (1, 0)})",28.07599180951767
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,14.0,6,6,5163,5.694519996643066,24.870617151260376,True,original,refined_indep_facts,0.3182039260864258,0.0060291290283203125,5,"frozenset({(1, 5), (3, 0), (2, 3), (5, 0), (1, 0)})",6.482669393601283
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,14.0,6,6,5163,5.694519996643066,24.870617151260376,True,original,arrows_sum,0.3182039260864258,0.00034618377685546875,5,"frozenset({(1, 5), (3, 0), (2, 3), (5, 0), (1, 0)})",2.499991592543363
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,14.0,6,6,5163,5.694519996643066,24.870617151260376,True,original,arrows_mean,0.3182039260864258,0.00034689903259277344,5,"frozenset({(1, 5), (3, 0), (2, 3), (5, 0), (1, 0)})",0.4999983185086726
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,16.0,6,6,5163,5.694519996643066,24.870617151260376,True,refined_indep_facts,original,0.07096338272094727,0.18665552139282227,4,"frozenset({(1, 0), (5, 0), (2, 3), (1, 5)})",16.6257307570985
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,5.0,17.0,6,6,5163,5.694519996643066,24.870617151260376,True,refined_indep_facts,refined_indep_facts,0.07096338272094727,0.11835932731628418,3,"frozenset({(1, 0), (2, 3), (1, 5)})",8.113366115857998
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,16.0,6,6,5163,5.694519996643066,24.870617151260376,True,refined_indep_facts,arrows_sum,0.07096338272094727,0.004029273986816406,4,"frozenset({(1, 0), (5, 0), (2, 3), (1, 5)})",2.0001374211174654
1,1.0,0.0,0.1111,0.0,0.0,,6.0,17.0,6,6,5163,5.694519996643066,24.870617151260376,True,refined_indep_facts,arrows_mean,0.07096338272094727,0.004049539566040039,1,"frozenset({(0, 3)})",0.5001374211174654
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,4.0,20.0,6,6,2406,5.694519996643066,24.798667669296265,True,original,original,1.6646735668182373,0.22455453872680664,5,"frozenset({(3, 4), (5, 4), (0, 3), (3, 5), (5, 2)})",28.75144292214085
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,4.0,20.0,6,6,2406,5.694519996643066,24.798667669296265,True,original,refined_indep_facts,1.6646735668182373,0.12585186958312988,5,"frozenset({(3, 4), (5, 4), (0, 3), (3, 5), (5, 2)})",6.077461458251838
